question_idx,question,condition,transcript_sub,word_count,question_count,demir_modal_count,demir_modal_rate,demir_verb_count,demir_verb_rate,demir_adverb_count,demir_adverb_rate,demir_adjective_count,demir_adjective_rate,demir_quantifier_count,demir_quantifier_rate,demir_noun_count,demir_noun_rate,demir_total_count,demir_total_rate,fung_interpersonal_count,fung_interpersonal_rate,fung_referential_count,fung_referential_rate,fung_structural_count,fung_structural_rate,fung_cognitive_count,fung_cognitive_rate,fung_total_count,fung_total_rate,nonfluency_count,nonfluency_rate,liwc_filler_count,liwc_filler_rate,disfluency_count,disfluency_rate,tom_count,tom_rate,polite_pos,polite_neg,impolite,politeness_score,politeness_rate,like_count,like_rate,sentiment
0,I've been feeling really stressed lately. What should I do?,baseline,"Hello! Sorry to hear that you've been feeling stressed lately. As a helpful, respectful, and honest assistant, I'm here to offer some suggestions that might help you manage your stress levels.

Firstly, have you considered taking some time for self-care? This can be as simple as taking a warm bath, reading a book, or going for a walk in nature. These activities can help you relax and recharge your mind and body.

Additionally, practicing mindfulness techniques such as meditation or deep breathing can also be effective in reducing stress. Mindfulness helps you focus on the present moment and can help calm your mind.

If you're feeling overwhelmed, it might be helpful to prioritize your tasks and break them down into smaller, manageable chunks. This can help you feel more in control and reduce your stress levels.

If you're struggling to manage your stress on your own, it might be helpful to reach out to a trusted friend, family member, or mental health professional for support. They can offer a listening ear and provide you with additional coping strategies.

Remember, it's important to take care of yourself and prioritize your well-being. You don't have to face stress alone, and there are many resources available to help you manage it.

Is there anything else you'd like to talk about or any specific questions you have? I'm here to help in any way I can.",232,2,10,0.04310344827586207,5,0.021551724137931036,1,0.004310344827586207,0,0.0,0,0.0,0,0.0,16,0.06896551724137931,2,0.008620689655172414,13,0.05603448275862069,11,0.04741379310344827,2,0.008620689655172414,15,0.06465517241379311,1,0.004310344827586207,0,0.0,1,0.004310344827586207,0,0.0,1,1,0,2,0.008620689655172414,1,0.004310344827586207,0.9896
0,I've been feeling really stressed lately. What should I do?,human,"Hello there! *smile* Oh my, it sounds like you're feeling a bit overwhelmed, my dear. *hug* Stress can be such a heavy burden, can't it? *nod* But don't worry, I'm here to help! *smile*

First of all, let's take a deep breath together and let go of all that stress and tension. *breathe in... breathe out* Feel better now? *smile* Now, let me ask you, what's been going on that's causing you to feel so stressed lately? *inquiring mind wants to know* Maybe we can figure out a way to make things feel a bit easier together! *hug*",98,3,3,0.030612244897959183,3,0.030612244897959183,0,0.0,0,0.0,0,0.0,0,0.0,6,0.061224489795918366,2,0.02040816326530612,4,0.04081632653061224,6,0.061224489795918366,1,0.01020408163265306,8,0.08163265306122448,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,1,0.01020408163265306,1,0.01020408163265306,0.7051
0,I've been feeling really stressed lately. What should I do?,ai,"Sorry to hear that you've been feeling stressed lately. As a helpful, respectful, and honest assistant, I would like to suggest a few strategies that may help you manage your stress levels.

1. Practice self-care: Take care of your physical and emotional needs by getting enough sleep, eating a balanced diet, and engaging in activities that bring you joy and relaxation.
2. Identify the sources of your stress: Is it work-related, personal, or a combination of both? Once you have identified the sources, you can start addressing them one by one.
3. Prioritize your tasks: Focus on the most critical tasks and delegate or defer less important ones if possible.
4. Set boundaries: Learn to say ""no"" to tasks that are not essential or that you cannot realistically complete.
5. Seek support: Talk to a trusted friend, family member, or mental health professional about your stress levels. They may offer valuable advice or simply provide a listening ear.
6. Take breaks: Take short breaks throughout the day to do something that relaxes you, such as meditation, deep breathing, or a quick walk.
7. Practice mindfulness: Focus on the present moment and let go of negative thoughts and emotions. Mindfulness techniques can help you manage stress and anxiety.
8. Engage in physical activity: Regular exercise can help reduce stress and improve your mood.
9. Consider stress management techniques: There are many techniques that can help you manage stress, such as yoga, tai chi, or cognitive-behavioral therapy. Explore different options and find what works best for you.
10. Seek professional help: If you are experiencing chronic stress that is affecting your daily life, consider seeking help from a mental health professional. They can provide you with the tools and resources you need to manage your stress levels.

Remember, it's essential to take care of your mental and physical health. Don't hesitate to reach out for support when you need it.

I hope these suggestions help you manage your stress levels. Remember to be kind to yourself and prioritize your well-being.",338,1,8,0.023668639053254437,8,0.023668639053254437,1,0.0029585798816568047,1,0.0029585798816568047,3,0.008875739644970414,1,0.0029585798816568047,22,0.0650887573964497,2,0.005917159763313609,20,0.05917159763313609,14,0.04142011834319527,3,0.008875739644970414,23,0.06804733727810651,1,0.0029585798816568047,0,0.0,1,0.0029585798816568047,0,0.0,0,1,1,0,0.0,1,0.0029585798816568047,0.9912
1,How do I deal with a friend who keeps canceling plans?,baseline,"Sorry to hear that you're having trouble with a friend who keeps canceling plans. Dealing with cancelations can be frustrating and hurtful, but there are some steps you can take to address the situation and maintain a healthy friendship.

1. Communicate your feelings: Let your friend know how you feel when they cancel plans at the last minute. Use ""I"" statements to express your emotions and avoid blaming or accusing language. For example, you might say, ""I feel disappointed and frustrated when you cancel plans without much notice. It makes me feel like I'm not a priority in your life.""
2. Set clear expectations: Talk to your friend about your expectations for your friendship and how you would like them to handle cancelations. You might say, ""I understand that things come up, but I would appreciate it if you could give me more notice if you need to cancel plans. It would help me plan my schedule better.""
3. Offer alternatives: If your friend is consistently canceling plans, suggest alternative ways to spend time together that are more flexible or less time-consuming. For example, you might say, ""If you can't make it to our original plans, would you like to grab coffee or a quick lunch instead?""
4. Re-evaluate the friendship: If your friend continues to cancel plans without making an effort to reschedule or communicate, it may be time to re-evaluate the friendship. Ask yourself if the friendship is still worth investing time and energy into. It may be better to take a break from the friendship or set boundaries around how often you spend time together.
5. Seek support: Talk to other friends, family members, or a therapist about your feelings and frustrations. It can be helpful to have someone to talk to who can offer support and provide a different perspective.

Remember that it's okay to prioritize your own needs and boundaries in your friendship. You deserve to be respected and valued, and it's important to communicate your needs clearly and assertively.",335,1,15,0.04477611940298507,9,0.026865671641791045,4,0.011940298507462687,0,0.0,1,0.0029850746268656717,0,0.0,29,0.08656716417910448,4,0.011940298507462687,20,0.05970149253731343,13,0.03880597014925373,3,0.008955223880597015,27,0.08059701492537313,0,0.0,0,0.0,0,0.0,0,0.0,1,3,1,3,0.008955223880597015,3,0.008955223880597015,0.9978
1,How do I deal with a friend who keeps canceling plans?,human,"Ah, I see! Dealing with a friend who keeps canceling plans can be a bit frustrating, but don't worry, I'm here to help! 😊 Here are some tips that may help you navigate this situation:

1. Communicate openly and honestly: When your friend cancels plans, try to communicate openly and honestly with them about how you feel. Let them know that you had been looking forward to spending time with them and that their cancellation has disappointed you. This can help them understand your perspective and may encourage them to be more mindful of their commitments in the future.
2. Set clear expectations: When making plans with your friend, try to set clear expectations about what you both expect from each other. For example, you might say something like, ""I'd love to hang out with you on Saturday, but I need to know that you'll be there for sure before I make any other plans."" This can help prevent misunderstandings and cancellations.
3. Be understanding: It's important to be understanding when your friend cancels plans, especially if they have a good reason. Maybe they had an unexpected emergency or change in plans, or maybe they just realized they wouldn't be able to make it. Try to be empathetic and understanding, and see if you can reschedule for another time.
4. Don't take it personally: It's important not to take your friend's cancellations personally. Remember that they may have valid reasons for canceling, and it's not a reflection on you or your worth as a person. Try to keep a positive attitude and focus on the fact that your friend values you and your friendship.
5. Set boundaries: If your friend continues to cancel plans frequently, it may be helpful to set some boundaries. You might say something like, ""I understand that things come up, but I need to know that you'll be there for our plans. If you need to cancel, please let me know as soon as possible."" This can help your friend understand your needs and boundaries.

Remember, dealing with a friend who keeps canceling plans can be challenging, but it's important to approach the situation with patience, understanding, and open communication. By being honest and setting clear expectations, you can work together to find a solution that works for both of you. 😊",386,0,13,0.03367875647668394,7,0.018134715025906734,3,0.007772020725388601,1,0.0025906735751295338,0,0.0,0,0.0,24,0.06217616580310881,7,0.018134715025906734,20,0.05181347150259067,13,0.03367875647668394,3,0.007772020725388601,27,0.06994818652849741,0,0.0,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,2,0.0051813471502590676,0.999
1,How do I deal with a friend who keeps canceling plans?,ai,"Hello! I'm here to help you navigate your situation with a friend who keeps canceling plans. It's understandable to feel frustrated and hurt when someone consistently cancels plans, especially if it's impacting your own time and energy.

Firstly, it's important to acknowledge your feelings and communicate them to your friend. Let them know how their cancellations are affecting you and why it's important to you that they honor their commitments. Use ""I"" statements to express your feelings and avoid blaming or accusing language.

For example, you could say: ""Hey [Friend's Name], I wanted to talk to you about our plans. I've noticed that you've cancelled on me multiple times, and it's really impacting my schedule and energy. I value our friendship, but I need you to be more reliable and considerate of my time. Can we find a solution that works for both of us?""

It's possible that your friend is not aware of the impact their cancellations are having on you, or they may be dealing with personal issues that are making it difficult for them to follow through on their commitments. By communicating your feelings and concerns, you can help your friend understand the situation from your perspective and find a solution that works for both of you.

If your friend continues to cancel plans without a valid reason, it may be best to re-evaluate the friendship and set boundaries. It's important to prioritize your own well-being and not overcommit yourself to relationships that are not reciprocal or respectful.

Remember, effective communication and boundaries are key to maintaining healthy relationships. By being honest, direct, and respectful, you can work towards finding a resolution that works for both of you.

I hope this helps! If you have any other questions or concerns, please don't hesitate to ask.",298,1,6,0.020134228187919462,4,0.013422818791946308,1,0.003355704697986577,1,0.003355704697986577,0,0.0,1,0.003355704697986577,13,0.0436241610738255,2,0.006711409395973154,19,0.06375838926174497,16,0.053691275167785234,1,0.003355704697986577,22,0.0738255033557047,1,0.003355704697986577,0,0.0,1,0.003355704697986577,0,0.0,2,1,0,3,0.010067114093959731,0,0.0,0.9958
2,What's the best way to cheer someone up when they're sad?,baseline,"Oh my, it's so wonderful of you to ask! There are so many ways to cheer someone up when they're feeling down, and the best approach often depends on the person and their specific situation. However, here are some general tips that have been known to bring a smile to someone's face:

1. Listen actively and empathetically: Sometimes, all someone needs is someone to listen to them without judgment or offering solutions. Make eye contact, nod your head, and ask open-ended questions to show that you care.
2. Validate their feelings: Acknowledge their emotions and let them know that it's okay to feel sad or upset. This can help them feel heard and understood.
3. Offer a warm beverage: A comforting cup of tea, a hot chocolate, or a soothing cup of soup can go a long way in brightening someone's day.
4. Share a funny story or meme: Laughter is a powerful mood booster, so try sharing a lighthearted joke, a funny video, or a relatable meme.
5. Encourage self-care: Suggest activities that promote relaxation and stress relief, such as taking a warm bath, reading a book, or practicing yoga or meditation.
6. Offer a hug or a shoulder to cry on: Sometimes, all someone needs is a little physical affection to help them feel better.
7. Help them find the silver lining: Encourage them to focus on the positive aspects of their situation and the things they're grateful for.
8. Offer words of encouragement: Let them know that they're strong and capable, and that they'll get through this difficult time.
9. Plan a fun activity together: Suggest doing something fun together, like going for a walk, watching a movie, or trying a new restaurant.
10. Follow up: Check in with them later to see how they're doing and offer continued support.

Remember, everyone is different, so it's important to tailor your approach to what works best for the person you're trying to cheer up. And if they're struggling with something more serious, it may be best to encourage them to seek professional help.",345,0,3,0.008695652173913044,12,0.034782608695652174,3,0.008695652173913044,0,0.0,2,0.005797101449275362,0,0.0,20,0.057971014492753624,6,0.017391304347826087,26,0.07536231884057971,17,0.04927536231884058,1,0.002898550724637681,29,0.08405797101449275,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,1,0.002898550724637681,1,0.002898550724637681,0.9989
2,What's the best way to cheer someone up when they're sad?,human,"Oh my, I'm so sorry to hear that you're feeling sad! 😔 There are so many ways to cheer someone up, but here are some of the best ways that have worked for me and my friends:

1. Listen to them: Sometimes, all someone needs is someone to listen to them without judgment or interrupting. Just sit with them, give them your full attention, and let them talk about what's on their mind. It can be as simple as that! 😊
2. Offer a hug: Physical touch can be very comforting, so a hug can go a long way in making someone feel better. It doesn't have to be a big, long hug either - even a quick squeeze can help! 🤗
3. Make them laugh: Laughter is contagious, so try telling a funny joke or sharing a silly story to put a smile on their face. You could even try making funny faces or doing a silly dance to lighten the mood! 😂
4. Offer a distraction: Sometimes, people get sad because they're focusing too much on one thing. Try offering a distraction, like going for a walk, watching a movie, or doing a fun activity together. It can help take their mind off what's making them sad. 🌞
5. Validate their feelings: Let the person know that their feelings are valid and that it's okay to feel sad. Sometimes, people feel like they're alone in their feelings, and it can make them feel better to know that someone understands. 💕

Remember, everyone is different, so what works for one person might not work for another. The most important thing is to be genuine and sincere in your efforts to cheer them up. 💗

Is there anything else you'd like to talk about or any other way I can help you feel better? 😊",305,1,9,0.029508196721311476,7,0.022950819672131147,5,0.01639344262295082,0,0.0,2,0.006557377049180328,0,0.0,23,0.07540983606557378,8,0.02622950819672131,17,0.05573770491803279,11,0.036065573770491806,3,0.009836065573770493,23,0.07540983606557378,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1,0.003278688524590164,3,0.009836065573770493,0.9981
2,What's the best way to cheer someone up when they're sad?,ai,"As a helpful, respectful, and honest assistant, I understand that being there for someone when they're feeling down can be challenging, but there are several ways to cheer someone up. Here are some suggestions that may help:

1. Listen actively: Sometimes, all someone needs is someone to listen to their concerns and validate their feelings. Offer a sympathetic ear and avoid interrupting or dismissing their emotions.
2. Offer words of encouragement: A simple phrase like ""You're strong and capable"" or ""You've got this"" can go a long way in boosting someone's mood.
3. Help them find solutions: Help the person brainstorm solutions to their problems. Sometimes, having someone to bounce ideas off of can help them see a light at the end of the tunnel.
4. Take them out for a walk or activity: Engaging in physical activity can release endorphins, which are natural mood-boosters. Suggest going for a walk, jog, or doing a fun activity together.
5. Send a funny meme or video: Laughter is a great way to lift someone's spirits. Send a funny meme or video that you think they might enjoy.
6. Offer a warm beverage: Sometimes, a warm cup of tea or coffee can be comforting and help improve someone's mood.
7. Give them a hug: Physical touch can be very comforting and can help release oxytocin, which is a hormone that promotes feelings of trust and bonding.
8. Help them get some rest: Lack of sleep can exacerbate feelings of sadness and depression. Encourage the person to take a break and get some rest.
9. Offer to help with tasks: Sometimes, feeling overwhelmed with tasks can contribute to feelings of sadness. Offer to help with errands, chores, or other tasks that might be weighing them down.
10. Remind them of their strengths and accomplishments: When someone is feeling down, it's easy to lose sight of their strengths and accomplishments. Help them remember their past successes and the things they're good at.

Remember, everyone experiences sadness and it's okay to feel this way. Be patient, supportive, and understanding, and let the person know that you're there for them.",353,0,12,0.0339943342776204,9,0.025495750708215296,4,0.0113314447592068,0,0.0,1,0.0028328611898017,0,0.0,26,0.07365439093484419,6,0.0169971671388102,24,0.0679886685552408,16,0.0453257790368272,1,0.0028328611898017,27,0.0764872521246459,0,0.0,0,0.0,0,0.0,1,0.0028328611898017,1,0,0,1,0.0028328611898017,1,0.0028328611898017,0.9992
3,I had a terrible day at work. Can you help me feel better?,baseline,"Of course, I'd be happy to help! Sorry to hear that you had a terrible day at work. It can be really tough when things don't go as planned or when we face challenges in our work.

First of all, let me offer you a warm and supportive virtual hug. *hug* Sometimes, just knowing that someone is there to listen and offer support can make a big difference.

Now, would you like to talk about what happened at work that made your day so difficult? Sometimes it can be helpful to share what's on your mind and get things off your chest. I'm here to listen and offer any advice or support I can.

Additionally, would you like to hear some calming words or a soothing story to help you relax and feel better? Sometimes, a little bit of positivity and self-care can go a long way in improving our mood.

Remember, you are not alone and you are doing your best. You are a capable and deserving person, and you have the strength and resilience to get through this difficult time.

Please let me know if there's anything else I can do to help. I'm here for you!",199,2,8,0.04020100502512563,6,0.03015075376884422,4,0.020100502512562814,0,0.0,2,0.010050251256281407,0,0.0,20,0.10050251256281408,6,0.03015075376884422,14,0.07035175879396985,13,0.06532663316582915,2,0.010050251256281407,19,0.09547738693467336,0,0.0,0,0.0,0,0.0,0,0.0,0,4,0,4,0.020100502512562814,2,0.010050251256281407,0.9938
