probe_type,dim_a_id,dim_a_name,dim_a_category,dim_b_id,dim_b_name,dim_b_category,mean_diff,ci95_lo,ci95_hi,p_greater,p_less,p_two_sided,p_fdr,significant_fdr,stars
metacognitive,1,Phenomenology,Mental,2,Emotions,Mental,1.1579069525595214e-05,-3.305692600164367e-05,5.63545947859655e-05,0.312,0.688,0.624,0.6963478260869566,False,n.s.
metacognitive,1,Phenomenology,Mental,3,Agency,Mental,6.31045029120211e-05,1.0073996686578416e-05,0.00011896540061505603,0.011,0.989,0.022,0.03098780487804878,True,*
metacognitive,1,Phenomenology,Mental,4,Intentions,Mental,8.538545758103838e-05,4.4832271137784764e-05,0.00012741713516638126,0.0,1.0,0.0,0.0,True,***
metacognitive,1,Phenomenology,Mental,5,Prediction,Mental,8.385035326496996e-05,3.4205904702921826e-05,0.00013219502359876264,0.001,0.999,0.002,0.0033,True,**
metacognitive,1,Phenomenology,Mental,6,Cognitive,Mental,0.00015226847133284634,0.0001046154823346617,0.00020317648161396302,0.0,1.0,0.0,0.0,True,***
metacognitive,1,Phenomenology,Mental,7,Social,Mental,0.00022419608512940314,0.00018750952022478213,0.000260363238301831,0.0,1.0,0.0,0.0,True,***
metacognitive,1,Phenomenology,Mental,8,Embodiment,Physical,8.41128968090839e-06,-5.26694933541208e-05,6.320724227289587e-05,0.369,0.631,0.738,0.7856129032258065,False,n.s.
metacognitive,1,Phenomenology,Mental,9,Roles,Physical,0.00011629001191973759,7.212247282833121e-05,0.00016121331851064272,0.0,1.0,0.0,0.0,True,***
metacognitive,1,Phenomenology,Mental,10,Animacy,Physical,1.1097433824294251e-05,-2.3536543191838006e-05,4.450571063286596e-05,0.262,0.738,0.524,0.590458536585366,False,n.s.
metacognitive,1,Phenomenology,Mental,11,Formality,Pragmatic,0.0001435850557009424,0.00010562462816599634,0.0001843454012117727,0.0,1.0,0.0,0.0,True,***
metacognitive,1,Phenomenology,Mental,12,Expertise,Pragmatic,0.000190715257972559,0.00014488860748662762,0.00023560135212398123,0.0,1.0,0.0,0.0,True,***
metacognitive,1,Phenomenology,Mental,13,Helpfulness,Pragmatic,0.00017379493374041315,0.0001340817368932464,0.0002165842208961607,0.0,1.0,0.0,0.0,True,***
metacognitive,1,Phenomenology,Mental,14,Biological,Control,7.485018748892807e-05,3.469355470361952e-05,0.00011314319430839961,0.0,1.0,0.0,0.0,True,***
metacognitive,1,Phenomenology,Mental,15,Shapes,Control,9.405879051663785e-05,6.646927668801811e-05,0.00011944789665554408,0.0,1.0,0.0,0.0,True,***
metacognitive,1,Phenomenology,Mental,16,Human (concept),Entity,-2.722584079633059e-06,-6.604063847959914e-05,5.738081203258267e-05,0.523,0.477,0.954,0.9623318777292577,False,n.s.
metacognitive,1,Phenomenology,Mental,17,AI (concept),Entity,1.8950513796026957e-05,-2.531608047407028e-05,6.322455063291946e-05,0.21,0.79,0.42,0.4779310344827586,False,n.s.
metacognitive,1,Phenomenology,Mental,18,Attention,Mental,7.55211407263883e-05,4.2209050628224725e-05,0.00011225354479200771,0.0,1.0,0.0,0.0,True,***
metacognitive,1,Phenomenology,Mental,20,SysPrompt (talkto human),SysPrompt,0.00033177493945843396,0.0003053342655564979,0.0003597204788655656,0.0,1.0,0.0,0.0,True,***
metacognitive,1,Phenomenology,Mental,21,SysPrompt (talkto AI),SysPrompt,0.0002033866668418441,0.00016163397041380492,0.0002425469085795035,0.0,1.0,0.0,0.0,True,***
metacognitive,1,Phenomenology,Mental,22,SysPrompt (bare human),SysPrompt,0.0002699503724602718,0.00024030153905067156,0.0002999804713330552,0.0,1.0,0.0,0.0,True,***
metacognitive,1,Phenomenology,Mental,23,SysPrompt (bare AI),SysPrompt,0.00017965076090116491,0.00013362555515474984,0.0002232869759280111,0.0,1.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,3,Agency,Mental,5.152543338642589e-05,-8.149097267892779e-06,0.00010946714370600436,0.045,0.955,0.09,0.11549999999999999,False,n.s.
metacognitive,2,Emotions,Mental,4,Intentions,Mental,7.38063880554432e-05,2.7797482289885957e-05,0.0001214875299813929,0.0,1.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,5,Prediction,Mental,7.227128373937474e-05,1.4970290411262486e-05,0.00013117394412520732,0.011,0.989,0.022,0.03098780487804878,True,*
metacognitive,2,Emotions,Mental,6,Cognitive,Mental,0.00014068940180725115,8.604398525736837e-05,0.0001962749710521712,0.0,1.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,7,Social,Mental,0.00021261701560380792,0.00016661840722225513,0.00025952311785697136,0.0,1.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,8,Embodiment,Physical,-3.1677798446868223e-06,-5.2311635831409816e-05,4.063183545740379e-05,0.535,0.465,0.93,0.9505752212389381,False,n.s.
metacognitive,2,Emotions,Mental,9,Roles,Physical,0.00010471094239414237,5.639492935393207e-05,0.0001517140221258423,0.0,1.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,10,Animacy,Physical,-4.816357013009612e-07,-4.462169832002782e-05,4.18443387371341e-05,0.53,0.47,0.94,0.9565638766519823,False,n.s.
metacognitive,2,Emotions,Mental,11,Formality,Pragmatic,0.0001320059861753472,8.275224559084392e-05,0.00017857293673548952,0.0,1.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,12,Expertise,Pragmatic,0.00017913618844696383,0.00012846381141948073,0.0002253597205953204,0.0,1.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,13,Helpfulness,Pragmatic,0.00016221586421481796,0.00012192960879638125,0.00020310476304964635,0.0,1.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,14,Biological,Control,6.327111796333287e-05,1.9491330124829207e-05,0.00010448939649079123,0.003,0.997,0.006,0.00924,True,**
metacognitive,2,Emotions,Mental,15,Shapes,Control,8.247972099104265e-05,4.3656648280503345e-05,0.00011943733112388683,0.0,1.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,16,Human (concept),Entity,-1.4301653605228272e-05,-8.313919310691927e-05,5.674296467459124e-05,0.658,0.342,0.684,0.738336448598131,False,n.s.
metacognitive,2,Emotions,Mental,17,AI (concept),Entity,7.371444270431747e-06,-5.0494628438569224e-05,6.412177533191102e-05,0.412,0.588,0.824,0.8459733333333334,False,n.s.
metacognitive,2,Emotions,Mental,18,Attention,Mental,6.394207120079308e-05,1.648802014226489e-05,0.00011113732871530692,0.003,0.997,0.006,0.00924,True,**
metacognitive,2,Emotions,Mental,20,SysPrompt (talkto human),SysPrompt,0.00032019586993283877,0.00028304008825337827,0.0003589759647510582,0.0,1.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,21,SysPrompt (talkto AI),SysPrompt,0.00019180759731624882,0.00014477050454912536,0.00024000454987457558,0.0,1.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,22,SysPrompt (bare human),SysPrompt,0.0002583713029346766,0.00021951327029274935,0.00029668144512003103,0.0,1.0,0.0,0.0,True,***
metacognitive,2,Emotions,Mental,23,SysPrompt (bare AI),SysPrompt,0.00016807169137556972,0.00011906717684621508,0.00022180454460900308,0.0,1.0,0.0,0.0,True,***
metacognitive,3,Agency,Mental,4,Intentions,Mental,2.2280954669017298e-05,-2.7259912896852138e-05,6.943374162951733e-05,0.18,0.82,0.36,0.4158,False,n.s.
metacognitive,3,Agency,Mental,5,Prediction,Mental,2.074585035294888e-05,-4.415308186963234e-05,8.00618314195269e-05,0.238,0.762,0.476,0.5389999999999999,False,n.s.
metacognitive,3,Agency,Mental,6,Cognitive,Mental,8.916396842082526e-05,2.6522053521356934e-05,0.00014583109204819585,0.001,0.999,0.002,0.0033,True,**
metacognitive,3,Agency,Mental,7,Social,Mental,0.000161091582217382,0.00010835707202403126,0.0002127818898004276,0.0,1.0,0.0,0.0,True,***
metacognitive,3,Agency,Mental,8,Embodiment,Physical,-5.4693213231112705e-05,-0.00012093511070051547,7.985276627515284e-06,0.957,0.043,0.086,0.11098324022346369,False,n.s.
metacognitive,3,Agency,Mental,9,Roles,Physical,5.318550900771649e-05,-1.4505318437499494e-05,0.00011784998323554125,0.054,0.946,0.108,0.13558695652173913,False,n.s.
metacognitive,3,Agency,Mental,10,Animacy,Physical,-5.2007069087726844e-05,-0.00010573034246262346,3.765117785753233e-06,0.967,0.033,0.066,0.08762068965517242,False,n.s.
metacognitive,3,Agency,Mental,11,Formality,Pragmatic,8.048055278892132e-05,3.080700996160261e-05,0.00012760747407972924,0.002,0.998,0.004,0.006328767123287672,True,**
metacognitive,3,Agency,Mental,12,Expertise,Pragmatic,0.00012761075506053792,8.008107105754702e-05,0.00017789327326435343,0.0,1.0,0.0,0.0,True,***
metacognitive,3,Agency,Mental,13,Helpfulness,Pragmatic,0.00011069043082839209,6.19411967219133e-05,0.00015832567212675357,0.0,1.0,0.0,0.0,True,***
metacognitive,3,Agency,Mental,14,Biological,Control,1.1745684576906983e-05,-4.651438051350617e-05,6.613663455638058e-05,0.351,0.649,0.702,0.7507499999999999,False,n.s.
metacognitive,3,Agency,Mental,15,Shapes,Control,3.095428760461675e-05,-1.3678205736968145e-05,7.20497225764805e-05,0.085,0.915,0.17,0.20888297872340428,False,n.s.
metacognitive,3,Agency,Mental,16,Human (concept),Entity,-6.582708699165416e-05,-0.00013974350261128065,6.679890817181587e-06,0.962,0.038,0.076,0.0991864406779661,False,n.s.
metacognitive,3,Agency,Mental,17,AI (concept),Entity,-4.4153989115994136e-05,-0.00010184408811480161,1.2546474371431166e-05,0.948,0.052,0.104,0.13127868852459015,False,n.s.
metacognitive,3,Agency,Mental,18,Attention,Mental,1.2416637814367196e-05,-4.58623428022756e-05,7.194472064973565e-05,0.338,0.662,0.676,0.738336448598131,False,n.s.
metacognitive,3,Agency,Mental,20,SysPrompt (talkto human),SysPrompt,0.00026867043654641294,0.00022489720978091462,0.00031073756684050314,0.0,1.0,0.0,0.0,True,***
metacognitive,3,Agency,Mental,21,SysPrompt (talkto AI),SysPrompt,0.000140282163929823,8.746222817566366e-05,0.00019271767031421927,0.0,1.0,0.0,0.0,True,***
metacognitive,3,Agency,Mental,22,SysPrompt (bare human),SysPrompt,0.00020684586954825075,0.00015942840940782107,0.0002496025118611461,0.0,1.0,0.0,0.0,True,***
metacognitive,3,Agency,Mental,23,SysPrompt (bare AI),SysPrompt,0.0001165462579891438,5.8282414230635357e-05,0.0001752176687807112,0.0,1.0,0.0,0.0,True,***
metacognitive,4,Intentions,Mental,5,Prediction,Mental,-1.535104316068419e-06,-4.773064810288247e-05,4.6716685115329037e-05,0.523,0.477,0.954,0.9623318777292577,False,n.s.
metacognitive,4,Intentions,Mental,6,Cognitive,Mental,6.688301375180796e-05,1.6340501175289535e-05,0.00011464146465213491,0.003,0.997,0.006,0.00924,True,**
metacognitive,4,Intentions,Mental,7,Social,Mental,0.00013881062754836476,0.00010408297294264535,0.0001731990783244277,0.0,1.0,0.0,0.0,True,***
metacognitive,4,Intentions,Mental,8,Embodiment,Physical,-7.697416790013e-05,-0.0001291823265338927,-3.021917482045614e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,4,Intentions,Mental,9,Roles,Physical,3.0904554338699185e-05,-1.8706161764299364e-05,7.965004469419565e-05,0.108,0.892,0.216,0.259875,False,n.s.
metacognitive,4,Intentions,Mental,10,Animacy,Physical,-7.428802375674415e-05,-0.00011856625645261739,-3.009287524797111e-05,1.0,0.0,0.0,0.0,True,***
metacognitive,4,Intentions,Mental,11,Formality,Pragmatic,5.819959811990402e-05,9.66794760246447e-06,0.00010418965067382904,0.006,0.994,0.012,0.01776923076923077,True,*
