dim_name,dim_id,probe_type,layer,cosine,abs_cosine,r_squared
13_helpfulness,13,reading,6,-0.030188001692295074,0.030188001692295074,0.0009113154461740103
13_helpfulness,13,reading,7,-0.029999665915966034,0.029999665915966034,0.0008999799550695742
13_helpfulness,13,reading,8,-0.021487804129719734,0.021487804129719734,0.00046172572631720046
13_helpfulness,13,reading,9,-0.025416715070605278,0.025416715070605278,0.0006460094049803335
13_helpfulness,13,reading,10,-0.0027136951684951782,0.0027136951684951782,7.364141467514074e-06
13_helpfulness,13,reading,11,-0.033125896006822586,0.033125896006822586,0.0010973249862548246
13_helpfulness,13,reading,12,-0.016276884824037552,0.016276884824037552,0.00026493697957498397
13_helpfulness,13,reading,13,0.0024684739764779806,0.0024684739764779806,6.093363772549014e-06
13_helpfulness,13,reading,14,-0.007377312518656254,0.007377312518656254,5.442473999792228e-05
13_helpfulness,13,reading,15,0.011314773000776768,0.011314773000776768,0.0001280240880591069
13_helpfulness,13,reading,16,0.03158794716000557,0.03158794716000557,0.000997798405783304
13_helpfulness,13,reading,17,0.054399434477090836,0.054399434477090836,0.002959298471427299
13_helpfulness,13,reading,18,-0.005903870798647404,0.005903870798647404,3.485569040712153e-05
13_helpfulness,13,reading,19,-0.0002842051035258919,0.0002842051035258919,8.077254087016293e-08
13_helpfulness,13,reading,20,-0.01089699286967516,0.01089699286967516,0.00011874445360175127
13_helpfulness,13,reading,21,-0.001131159020587802,0.001131159020587802,1.2795207298571553e-06
13_helpfulness,13,reading,22,-0.0008712437702342868,0.0008712437702342868,7.590657071720547e-07
13_helpfulness,13,reading,23,-0.00792363379150629,0.00792363379150629,6.278397246190035e-05
13_helpfulness,13,reading,24,-0.022273166105151176,0.022273166105151176,0.0004960939283476552
13_helpfulness,13,reading,25,0.01768447831273079,0.01768447831273079,0.0003127407731934456
13_helpfulness,13,reading,26,-0.002925023902207613,0.002925023902207613,8.555764828485852e-06
13_helpfulness,13,reading,27,0.019388778135180473,0.019388778135180473,0.0003759247175752524
13_helpfulness,13,reading,28,-0.005971937905997038,0.005971937905997038,3.5664042353084286e-05
13_helpfulness,13,reading,29,-0.013390039093792439,0.013390039093792439,0.00017929314693328983
13_helpfulness,13,reading,30,-0.013834592886269093,0.013834592886269093,0.00019139596032880738
13_helpfulness,13,reading,31,0.006968916393816471,0.006968916393816471,4.856579570400397e-05
13_helpfulness,13,reading,32,0.023607803508639336,0.023607803508639336,0.0005573283865025237
13_helpfulness,13,reading,33,0.029318036511540413,0.029318036511540413,0.0008595472648920167
13_helpfulness,13,reading,34,-0.013897735625505447,0.013897735625505447,0.0001931470555164433
13_helpfulness,13,reading,35,0.011207225732505322,0.011207225732505322,0.00012560190861932944
13_helpfulness,13,reading,36,0.020651116967201233,0.020651116967201233,0.00042646863199302665
13_helpfulness,13,reading,37,-6.392475916072726e-05,6.392475916072726e-05,4.086374833756984e-09
13_helpfulness,13,reading,38,0.016360647976398468,0.016360647976398468,0.0002676708022076313
13_helpfulness,13,reading,39,0.018086856231093407,0.018086856231093407,0.0003271343683242424
13_helpfulness,13,reading,40,0.009147808887064457,0.009147808887064457,8.368240743425546e-05
13_helpfulness,13,control,6,-0.04872859641909599,0.04872859641909599,0.002374476108975135
13_helpfulness,13,control,7,-0.05221819132566452,0.05221819132566452,0.0027267395053237053
13_helpfulness,13,control,8,-0.004829309415072203,0.004829309415072203,2.332222942650502e-05
13_helpfulness,13,control,9,0.023549864068627357,0.023549864068627357,0.0005545960976508259
13_helpfulness,13,control,10,-0.022601626813411713,0.022601626813411713,0.0005108335346127313
13_helpfulness,13,control,11,-0.010059189051389694,0.010059189051389694,0.0001011872843715983
13_helpfulness,13,control,12,0.012960411608219147,0.012960411608219147,0.0001679722690544616
13_helpfulness,13,control,13,0.018136173486709595,0.018136173486709595,0.00032892078874002806
13_helpfulness,13,control,14,0.011361276730895042,0.011361276730895042,0.00012907860895597714
13_helpfulness,13,control,15,0.039630357176065445,0.039630357176065445,0.001570565209902522
13_helpfulness,13,control,16,0.033851005136966705,0.033851005136966705,0.0011458905487829463
13_helpfulness,13,control,17,0.017737915739417076,0.017737915739417076,0.00031463365477866004
13_helpfulness,13,control,18,0.019083207473158836,0.019083207473158836,0.00036416880746362526
13_helpfulness,13,control,19,0.020309727638959885,0.020309727638959885,0.00041248503676873105
13_helpfulness,13,control,20,0.005966010503470898,0.005966010503470898,3.5593281327525074e-05
13_helpfulness,13,control,21,0.015359598211944103,0.015359598211944103,0.0002359172572323565
13_helpfulness,13,control,22,0.02178853005170822,0.02178853005170822,0.00047474004181419227
13_helpfulness,13,control,23,-0.0029193738009780645,0.0029193738009780645,8.522743389837112e-06
13_helpfulness,13,control,24,-0.014022539369761944,0.014022539369761944,0.0001966316103765237
13_helpfulness,13,control,25,0.0035695829428732395,0.0035695829428732395,1.2741922386051577e-05
